Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Diff,Path
python-resource-container,https://github.com/unfoldingWord-dev/python-resource-container,64d87f900af969f47b20b798cf00c2861435b0d8,tests/container_test.py::TestResourceContainer::test_should_fail_to_load_missing_rc,brittle,tests/container_test.py::TestResourceContainer::test_not_opening_a_rc_that_is_too_old,,"126a127,130
>         directory = os.path.join(DATA_DIR, 'temp', 'old_rc')
>         manifest = {'dublin_core': {'type': 'book', 'conformsto': 'rc0.1', 'format': 'text/usfm', 'identifier': 'en-ulb', 'language': {'identifier': 'en', 'title': 'English', 'direction': 'ltr'}}, 'projects': []}
>         write_file(os.path.join(directory, 'manifest.yaml'), yaml.dump(manifest, default_flow_style=False))
>         rc = None
",python-resource-container/ipflakies_result/b6db977b/patch/container_test_patch_d0884409.patch
python-resource-container,https://github.com/unfoldingWord-dev/python-resource-container,64d87f900af969f47b20b798cf00c2861435b0d8,tests/container_test.py::TestResourceContainer::test_should_load_a_missing_rc_when_not_in_strict_mode,brittle,tests/container_test.py::TestResourceContainer::test_not_opening_a_rc_that_is_too_old,,"135a136,139
>         directory = os.path.join(DATA_DIR, 'temp', 'old_rc')
>         manifest = {'dublin_core': {'type': 'book', 'conformsto': 'rc0.1', 'format': 'text/usfm', 'identifier': 'en-ulb', 'language': {'identifier': 'en', 'title': 'English', 'direction': 'ltr'}}, 'projects': []}
>         write_file(os.path.join(directory, 'manifest.yaml'), yaml.dump(manifest, default_flow_style=False))
>         rc = None
",python-resource-container/ipflakies_result/2e445752/patch/container_test_patch_d0884409.patch
pythondi,https://github.com/teamhide/pythondi,913e6a60fc5d02c3db385ad322f970ecec36969b,tests/test_configure.py::test_configure,victim,tests/test_configure.py::test_configure_after_clear,tests/test_container.py::test_clear,"12a13
>     Container.clear()
",pythondi/ipflakies_result/f6d8941f/patch/test_configure_patch_5895f9cd.patch
pytm,https://github.com/izar/pytm,724df0c6346706e9c3678bee11e23d9609d8fa4c,tests/test_private_func.py::TestMethod::test_defaults,victim,tests/test_pytmfunc.py::TestTM::test_seq_unused,tests/test_pytmfunc.py::TestTM::test_dfd_duplicates_raise,"151a152
>         TM.reset()
",pytm/ipflakies_result/af37a956/patch/test_private_func_patch_9a2498af.patch
pytm,https://github.com/izar/pytm,724df0c6346706e9c3678bee11e23d9609d8fa4c,tests/test_private_func.py::TestUniqueNames::test_duplicate_boundary_names_have_different_unique_names,victim,tests/test_pytmfunc.py::TestTM::test_seq_unused,tests/test_pytmfunc.py::TestTM::test_dfd_duplicates_raise,"10a11
>         TM.reset()
",pytm/ipflakies_result/7390b6a9/patch/test_private_func_patch_9a2498af.patch
redisqueue,https://github.com/DevKeh/redisqueue,feac4dfc30837e0ab1a55a8479443ea74b2793f2,tests/test_redisqueue.py::test_mock_queue_get_put_same_task,brittle,tests/test_redisqueue.py::test_mock_queue_connection,,"100a101
>     mock_queue.connect()
",redisqueue/ipflakies_result/da597172/patch/test_redisqueue_patch_5d1cbb53.patch
redisqueue,https://github.com/DevKeh/redisqueue,feac4dfc30837e0ab1a55a8479443ea74b2793f2,tests/test_redisqueue.py::test_mock_queue_put_get,brittle,tests/test_redisqueue.py::test_mock_queue_connection,,"61a62
>     mock_queue.connect()
",redisqueue/ipflakies_result/6a9bdfc0/patch/test_redisqueue_patch_5d1cbb53.patch
redisqueue,https://github.com/DevKeh/redisqueue,feac4dfc30837e0ab1a55a8479443ea74b2793f2,tests/test_redisqueue.py::test_mock_queue_unique,brittle,tests/test_redisqueue.py::test_mock_queue_connection,,"77a78
>     mock_queue.connect()
",redisqueue/ipflakies_result/8fa45a09/patch/test_redisqueue_patch_5d1cbb53.patch
regex4ocr,https://github.com/juntossomosmais/regex4ocr,9f96e9c6fe6ffc3e1452b23103fdfa6a0f1dcede,tests/integration/test_type_casting.py::test_validate_types_removal,brittle,tests/integration/test_type_casting.py::test_validate_types_no_removal,,"298a299
>     validate_types(extracted_data_dict_1, drm_model_tax_coupon_with_inline_groups)
",regex4ocr/ipflakies_result/686fe26e/patch/test_type_casting_patch_ce55ad46.patch
riemann,https://github.com/summa-tx/riemann,0fda32e783487572c869aaabc6af7adba01cbd00,riemann/tests/encoding/test_addresses.py::TestAddresses::test_make_p2sh_address_msig,victim,riemann/tests/tx/test_overwinter.py::OverwinterSighash::test_hash_joinsplits,riemann/tests/tx/test_decred.py::TestDecredByteData::test_init_error,"31a32
>         riemann.select_network('bitcoin_main')
",riemann/ipflakies_result/124142a4/patch/test_addresses_patch_cc497833.patch
riemann,https://github.com/summa-tx/riemann,0fda32e783487572c869aaabc6af7adba01cbd00,riemann/tests/test_simple.py::TestSimple::test_unsigned_witness_tx,victim,riemann/tests/tx/test_overwinter.py::OverwinterSighash::test_hash_joinsplits,riemann/tests/tx/test_tx_builder.py::TestTxBuilder::test_make_pkh_output_script,"65a66
>         riemann.select_network('bitcoin_cash_main')
",riemann/ipflakies_result/96e46b84/patch/test_simple_patch_ed07eda2.patch
riemann,https://github.com/summa-tx/riemann,0fda32e783487572c869aaabc6af7adba01cbd00,riemann/tests/tx/test_tx_builder.py::TestTxBuilder::test_make_pkh_output_script,victim,riemann/tests/tx/test_overwinter.py::OverwinterSighash::test_hash_joinsplits,riemann/tests/tx/test_decred.py::TestDecredByteData::test_init_error,"36a37
>         riemann.select_network('bitcoin_main')
",riemann/ipflakies_result/27de7678/patch/test_tx_builder_patch_cc497833.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_default_values_for_invalid_enum_config_props,victim,tests/configuration_manager_test.py::ConfigurationManagerTest::test_get_config_from_env_variables,tests/configuration_manager_test.py::ConfigurationManagerTest::test_handle_invalid_config_file,"236a237,254
>             del os.environ['SECURENATIVE_API_KEY']
>             del os.environ['SECURENATIVE_API_URL']
>             del os.environ['SECURENATIVE_INTERVAL']
>             del os.environ['SECURENATIVE_MAX_EVENTS']
>             del os.environ['SECURENATIVE_TIMEOUT']
>             del os.environ['SECURENATIVE_AUTO_SEND']
>             del os.environ['SECURENATIVE_DISABLE']
>             del os.environ['SECURENATIVE_LOG_LEVEL']
>             del os.environ['SECURENATIVE_FAILOVER_STRATEGY']
>         except FileNotFoundError:
>             pass
>         except KeyError:
>             pass
>         config = {'bla': 'bla'}
>         self.create_ini_file(config)
>         options = ConfigurationManager.load_config(None)
>         try:
>             os.remove(self.config_file_path)
",securenative-python/ipflakies_result/4753ddcd/patch/configuration_manager_test_patch_b2dc9c4e.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_get_config_from_env_variables,brittle,tests/configuration_manager_test.py::ConfigurationManagerTest::test_default_values_for_invalid_enum_config_props,,"194a195,196
>         config = {'SECURENATIVE_FAILOVER_STRATEGY': 'fail-something'}
>         self.create_ini_file(config)
",securenative-python/ipflakies_result/4bacd6a2/patch/configuration_manager_test_patch_acf197d5.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_ignore_unknown_config_in_properties_file,victim,tests/configuration_manager_test.py::ConfigurationManagerTest::test_get_config_from_env_variables,tests/configuration_manager_test.py::ConfigurationManagerTest::test_default_values_for_invalid_enum_config_props,"78a79,80
>         config = {'SECURENATIVE_FAILOVER_STRATEGY': 'fail-something'}
>         self.create_ini_file(config)
",securenative-python/ipflakies_result/488b51a9/patch/configuration_manager_test_patch_acf197d5.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_load_default_config,brittle,tests/configuration_manager_test.py::ConfigurationManagerTest::test_ignore_unknown_config_in_properties_file,,"163a164,167
>         config = {'SECURENATIVE_TIMEOUT': '1500', 'SECURENATIVE_UNKNOWN_KEY': 'SOME_UNKNOWN_KEY'}
>         self.create_ini_file(config)
>         options = ConfigurationManager.load_config(None)
>         self.assertEqual(options.timeout, '1500')
",securenative-python/ipflakies_result/c00abcc5/patch/configuration_manager_test_patch_7c4c6ce6.patch
securenative-python,https://github.com/securenative/securenative-python,0eae99733b7565341487ad32f044be8dc51032cd,tests/configuration_manager_test.py::ConfigurationManagerTest::test_parse_config_file_correctly,victim,tests/configuration_manager_test.py::ConfigurationManagerTest::test_get_config_from_env_variables,tests/configuration_manager_test.py::ConfigurationManagerTest::test_default_values_for_invalid_enum_config_props,"32a33,34
>         config = {'SECURENATIVE_FAILOVER_STRATEGY': 'fail-something'}
>         self.create_ini_file(config)
",securenative-python/ipflakies_result/c48fa61f/patch/configuration_manager_test_patch_acf197d5.patch
serpextract,https://github.com/Parsely/serpextract,aec8f2bd79c66953938569a24b05c693ab70b4ce,tests/test_serps.py::TestSERPs::test_custom_parser_implicit,brittle,tests/test_serps.py::TestSERPs::test_custom_parser_explicit,,"105a106
>         self.assertInvalidSERP(self.custom_serp_url)
",serpextract/ipflakies_result/535478e1/patch/test_serps_patch_cc5ab116.patch
serpextract,https://github.com/Parsely/serpextract/,aec8f2bd79c66953938569a24b05c693ab70b4ce,tests/test_serps.py::TestSERPs::test_custom_parser_implicit,brittle,tests/test_serps.py::TestSERPs::test_custom_parser_explicit,,"105a106
>         self.assertInvalidSERP(self.custom_serp_url)
",serpextract/ipflakies_result/535478e1/patch/test_serps_patch_cc5ab116.patch
skillful,https://github.com/bmweiner/skillful,8646f54faf62cb63f165f7699b8ace5b4a08233c,skillful/tests/test_controller.py::TestSkill::test_process,victim,skillful/tests/test_controller.py::TestSkill::test_process_invalid1,skillful/tests/test_interface.py::TestBody::test___len__,"98a99
>         'Test __len__ method.'
",skillful/ipflakies_result/242b4dc0/patch/test_controller_patch_103938de.patch
skillful,https://github.com/bmweiner/skillful,8646f54faf62cb63f165f7699b8ace5b4a08233c,skillful/tests/test_controller.py::TestSkill::test_process_end,victim,skillful/tests/test_controller.py::TestSkill::test_process_invalid1,skillful/tests/test_interface.py::TestBody::test___len__,"123a124
>         'Test __len__ method.'
",skillful/ipflakies_result/d91daa38/patch/test_controller_patch_103938de.patch
stowage,https://github.com/michaelpb/stowage,7c619be755b9b73fd202367bcf9014472f318834,test/test_stowage.py::TestPathGenerators::test_directory_walk,victim,test/test_stowage.py::TestPathGenerators::test_partially_needed_symlink_walk,test/test_stowage.py::TestParseArgs::test_parse_args_default,"151a152
>         args = stowage.parse_args([])
",stowage/ipflakies_result/71f24514/patch/test_stowage_patch_b1ff49e9.patch
stowage,https://github.com/michaelpb/stowage,7c619be755b9b73fd202367bcf9014472f318834,test/test_stowage.py::TestPathGenerators::test_needed_symlink_walk,victim,test/test_stowage.py::TestPathGenerators::test_partially_needed_symlink_walk,test/test_stowage.py::TestParseArgs::test_parse_args_default,"157a158
>         args = stowage.parse_args([])
",stowage/ipflakies_result/d32b1152/patch/test_stowage_patch_b1ff49e9.patch
skipper,https://github.com/Stratoscale/skipper,dde3194bf6cf227b30c6e54b18c37317d2e0647e,tests/test_cli.py::TestCLI::test_make_without_build_container_tag,victim,tests/test_cli.py::TestCLI::test_run_interactive_from_environment,tests/test_cli.py::TestCLI::test_run_non_interactive_from_environment,"1483a1484
>         os.environ['SKIPPER_INTERACTIVE'] = 'False'
",skipper/ipflakies_result/995791a4/patch/test_cli_patch_7945f1d4.patch
skipper,https://github.com/Stratoscale/skipper,dde3194bf6cf227b30c6e54b18c37317d2e0647e,tests/test_cli.py::TestCLI::test_run_without_build_container_tag,victim,tests/test_cli.py::TestCLI::test_run_interactive_from_environment,tests/test_cli.py::TestCLI::test_run_non_interactive_from_environment,"1264a1265
>         os.environ['SKIPPER_INTERACTIVE'] = 'False'
",skipper/ipflakies_result/87543e6c/patch/test_cli_patch_7945f1d4.patch
skipper,https://github.com/Stratoscale/skipper,dde3194bf6cf227b30c6e54b18c37317d2e0647e,tests/test_cli.py::TestCLI::test_run_without_build_container_tag_cached,victim,tests/test_cli.py::TestCLI::test_run_interactive_from_environment,tests/test_cli.py::TestCLI::test_run_non_interactive_from_environment,"1284a1285
>         os.environ['SKIPPER_INTERACTIVE'] = 'False'
",skipper/ipflakies_result/b2ad69e4/patch/test_cli_patch_7945f1d4.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node0-expected_node0],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,"127a128
>     behind_source.get_tree()
",todo-sync/ipflakies_result/48a9d66c/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node1-expected_node1],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,"127a128
>     behind_source.get_tree()
",todo-sync/ipflakies_result/fa2f61f4/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node10-expected_node10],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,"127a128
>     behind_source.get_tree()
",todo-sync/ipflakies_result/c1a39caa/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node2-expected_node2],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,"127a128
>     behind_source.get_tree()
",todo-sync/ipflakies_result/0e91aa40/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node3-expected_node3],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,"127a128
>     behind_source.get_tree()
",todo-sync/ipflakies_result/cd295545/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node4-expected_node4],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,"127a128
>     behind_source.get_tree()
",todo-sync/ipflakies_result/93265655/patch/test_org_to_asana_patch_7de223ac.patch
todo-sync,https://github.com/tmurph/todo-sync,32915e9a1509aa2c4083613e256cb0d502c441aa,tests/test_org_to_asana.py::test_o2a_behind_make_fn[a_node5-expected_node5],brittle,tests/test_org_to_asana.py::test_o2a_behind_get_tree,,"127a128
>     behind_source.get_tree()
",todo-sync/ipflakies_result/7c7ada20/patch/test_org_to_asana_patch_7de223ac.patch
